
								CP1	CP1	CP1	QA_C	QA_C	QA_S	QA_S	CHAR_N25C	CHAR_N25C	CHAR_0C	CHAR_0C	CHAR_25C	CHAR_25C	CHAR_85C	CHAR_85C	CHAR_125C	CHAR_125C	FT1	FT1	TBD2	TBD2	
		flowtable	instance	testname	PETname	testnumber	scale	units	lolim	hilim	lolim	hilim	lolim	hilim	lolim	hilim	lolim	hilim	lolim	hilim	lolim	hilim	lolim	hilim	lolim	hilim	lolim	hilim	comment	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_CSAOS_PAR_Trim_GenTool	Buck10_LP_LS_CSAOS_X_X_TrimTarget_T_VDD3.80V_MeasI_X_X_X_X		95270		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_CSAOS_PAR_Trim_GenTool	Buck10_LP_LS_CSAOS_X_X_PreTrimCode_C_VDD3.80V_MeasI_X_X_X_X	Buck10_LP_LS_CSAOS_X_X_PreTrimCode_C_VDD3.80V_MeasI_X_X_BUCK.10.C0080_X	95271			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_CSAOS_PAR_Trim_GenTool	Buck10_LP_LS_CSAOS_X_X_PreTrim_T_VDD3.80V_MeasI_X_X_X_X		95272		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_CSAOS_PAR_Trim_GenTool	Buck10_LP_LS_CSAOS_X_X_FirstTrimCode_X_VDD3.80V_MeasI_X_X_X_X		95273			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_CSAOS_PAR_Trim_GenTool	Buck10_LP_LS_CSAOS_X_X_FirstTrim_X_VDD3.80V_MeasI_X_X_X_X		95274		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_CSAOS_PAR_Trim_GenTool	Buck10_LP_LS_CSAOS_X_X_FinalTrimCode_C_VDD3.80V_MeasI_X_X_X_X	Buck10_LP_LS_CSAOS_X_X_FinalTrimCode_C_VDD3.80V_MeasI_X_X_BUCK.10.C0081_X	95275			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_CSAOS_PAR_Trim_GenTool	Buck10_LP_LS_CSAOS_X_X_FinalTrim_T_VDD3.80V_MeasI_X_X_X_X	Buck10_LP_LS_CSAOS_X_X_FinalTrim_T_VDD3.80V_MeasI_X_X_BUCK.10.T0064_X	95276		A	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_CSAOS_PAR_Trim_GenTool	Buck11_LP_LS_CSAOS_X_X_TrimTarget_T_VDD3.80V_MeasI_X_X_X_X		95277		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_CSAOS_PAR_Trim_GenTool	Buck11_LP_LS_CSAOS_X_X_PreTrimCode_C_VDD3.80V_MeasI_X_X_X_X	Buck11_LP_LS_CSAOS_X_X_PreTrimCode_C_VDD3.80V_MeasI_X_X_BUCK.11.C0080_X	95278			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_CSAOS_PAR_Trim_GenTool	Buck11_LP_LS_CSAOS_X_X_PreTrim_T_VDD3.80V_MeasI_X_X_X_X		95279		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_CSAOS_PAR_Trim_GenTool	Buck11_LP_LS_CSAOS_X_X_FirstTrimCode_X_VDD3.80V_MeasI_X_X_X_X		95280			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_CSAOS_PAR_Trim_GenTool	Buck11_LP_LS_CSAOS_X_X_FirstTrim_X_VDD3.80V_MeasI_X_X_X_X		95281		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_CSAOS_PAR_Trim_GenTool	Buck11_LP_LS_CSAOS_X_X_FinalTrimCode_C_VDD3.80V_MeasI_X_X_X_X	Buck11_LP_LS_CSAOS_X_X_FinalTrimCode_C_VDD3.80V_MeasI_X_X_BUCK.11.C0081_X	95282			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_CSAOS_PAR_Trim_GenTool	Buck11_LP_LS_CSAOS_X_X_FinalTrim_T_VDD3.80V_MeasI_X_X_X_X	Buck11_LP_LS_CSAOS_X_X_FinalTrim_T_VDD3.80V_MeasI_X_X_BUCK.11.T0064_X	95283		A	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	0.000028	0.000032	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_ICSOSADC_PAR_Trim_GenTool	Buck0_LP_LS_ICSOSADC_X_X_TrimTarget_T_VDD3.80V_MeasI_X_X_X_X		95284		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_ICSOSADC_PAR_Trim_GenTool	Buck0_LP_LS_ICSOSADC_X_X_PreTrimCode_C_VDD3.80V_MeasI_X_X_X_X	Buck0_LP_LS_ICSOSADC_X_X_PreTrimCode_C_VDD3.80V_MeasI_X_X_BUCK.00.C0132_X	95285			0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_ICSOSADC_PAR_Trim_GenTool	Buck0_LP_LS_ICSOSADC_X_X_PreTrim_T_VDD3.80V_MeasI_X_X_X_X		95286		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_ICSOSADC_PAR_Trim_GenTool	Buck0_LP_LS_ICSOSADC_X_X_FirstTrimCode_X_VDD3.80V_MeasI_X_X_X_X		95287			0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_ICSOSADC_PAR_Trim_GenTool	Buck0_LP_LS_ICSOSADC_X_X_FirstTrim_X_VDD3.80V_MeasI_X_X_X_X		95288		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_ICSOSADC_PAR_Trim_GenTool	Buck0_LP_LS_ICSOSADC_X_X_FinalTrimCode_C_VDD3.80V_MeasI_X_X_X_X	Buck0_LP_LS_ICSOSADC_X_X_FinalTrimCode_C_VDD3.80V_MeasI_X_X_BUCK.00.C0133_X	95289			0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_ICSOSADC_PAR_Trim_GenTool	Buck0_LP_LS_ICSOSADC_X_X_FinalTrim_T_VDD3.80V_MeasI_X_X_X_X	Buck0_LP_LS_ICSOSADC_X_X_FinalTrim_T_VDD3.80V_MeasI_X_X_BUCK.00.T0109_X	95290		A	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_ICSOSADC_PAR_Trim_GenTool	Buck2_LP_LS_ICSOSADC_X_X_TrimTarget_T_VDD3.80V_MeasI_X_X_X_X		95291		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_ICSOSADC_PAR_Trim_GenTool	Buck2_LP_LS_ICSOSADC_X_X_PreTrimCode_C_VDD3.80V_MeasI_X_X_X_X	Buck2_LP_LS_ICSOSADC_X_X_PreTrimCode_C_VDD3.80V_MeasI_X_X_BUCK.02.C0094_X	95292			0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_ICSOSADC_PAR_Trim_GenTool	Buck2_LP_LS_ICSOSADC_X_X_PreTrim_T_VDD3.80V_MeasI_X_X_X_X		95293		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_ICSOSADC_PAR_Trim_GenTool	Buck2_LP_LS_ICSOSADC_X_X_FirstTrimCode_X_VDD3.80V_MeasI_X_X_X_X		95294			0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_ICSOSADC_PAR_Trim_GenTool	Buck2_LP_LS_ICSOSADC_X_X_FirstTrim_X_VDD3.80V_MeasI_X_X_X_X		95295		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_ICSOSADC_PAR_Trim_GenTool	Buck2_LP_LS_ICSOSADC_X_X_FinalTrimCode_C_VDD3.80V_MeasI_X_X_X_X	Buck2_LP_LS_ICSOSADC_X_X_FinalTrimCode_C_VDD3.80V_MeasI_X_X_BUCK.02.C0095_X	95296			0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_ICSOSADC_PAR_Trim_GenTool	Buck2_LP_LS_ICSOSADC_X_X_FinalTrim_T_VDD3.80V_MeasI_X_X_X_X	Buck2_LP_LS_ICSOSADC_X_X_FinalTrim_T_VDD3.80V_MeasI_X_X_BUCK.02.T0075_X	95297		A	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_ICSOSADC_PAR_Trim_GenTool	Buck10_LP_LS_ICSOSADC_X_X_TrimTarget_T_VDD3.80V_MeasI_X_X_X_X		95298		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_ICSOSADC_PAR_Trim_GenTool	Buck10_LP_LS_ICSOSADC_X_X_PreTrimCode_C_VDD3.80V_MeasI_X_X_X_X	Buck10_LP_LS_ICSOSADC_X_X_PreTrimCode_C_VDD3.80V_MeasI_X_X_BUCK.10.C0082_X	95299			0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_ICSOSADC_PAR_Trim_GenTool	Buck10_LP_LS_ICSOSADC_X_X_PreTrim_T_VDD3.80V_MeasI_X_X_X_X		95300		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_ICSOSADC_PAR_Trim_GenTool	Buck10_LP_LS_ICSOSADC_X_X_FirstTrimCode_X_VDD3.80V_MeasI_X_X_X_X		95301			0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_ICSOSADC_PAR_Trim_GenTool	Buck10_LP_LS_ICSOSADC_X_X_FirstTrim_X_VDD3.80V_MeasI_X_X_X_X		95302		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_ICSOSADC_PAR_Trim_GenTool	Buck10_LP_LS_ICSOSADC_X_X_FinalTrimCode_C_VDD3.80V_MeasI_X_X_X_X	Buck10_LP_LS_ICSOSADC_X_X_FinalTrimCode_C_VDD3.80V_MeasI_X_X_BUCK.10.C0083_X	95303			0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_ICSOSADC_PAR_Trim_GenTool	Buck10_LP_LS_ICSOSADC_X_X_FinalTrim_T_VDD3.80V_MeasI_X_X_X_X	Buck10_LP_LS_ICSOSADC_X_X_FinalTrim_T_VDD3.80V_MeasI_X_X_BUCK.10.T0065_X	95304		A	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_ICSOSADC_PAR_Trim_GenTool	Buck11_LP_LS_ICSOSADC_X_X_TrimTarget_T_VDD3.80V_MeasI_X_X_X_X		95305		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_ICSOSADC_PAR_Trim_GenTool	Buck11_LP_LS_ICSOSADC_X_X_PreTrimCode_C_VDD3.80V_MeasI_X_X_X_X	Buck11_LP_LS_ICSOSADC_X_X_PreTrimCode_C_VDD3.80V_MeasI_X_X_BUCK.11.C0082_X	95306			0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_ICSOSADC_PAR_Trim_GenTool	Buck11_LP_LS_ICSOSADC_X_X_PreTrim_T_VDD3.80V_MeasI_X_X_X_X		95307		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_ICSOSADC_PAR_Trim_GenTool	Buck11_LP_LS_ICSOSADC_X_X_FirstTrimCode_X_VDD3.80V_MeasI_X_X_X_X		95308			0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_ICSOSADC_PAR_Trim_GenTool	Buck11_LP_LS_ICSOSADC_X_X_FirstTrim_X_VDD3.80V_MeasI_X_X_X_X		95309		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_ICSOSADC_PAR_Trim_GenTool	Buck11_LP_LS_ICSOSADC_X_X_FinalTrimCode_C_VDD3.80V_MeasI_X_X_X_X	Buck11_LP_LS_ICSOSADC_X_X_FinalTrimCode_C_VDD3.80V_MeasI_X_X_BUCK.11.C0083_X	95310			0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_LS_ICSOSADC_PAR_Trim_GenTool	Buck11_LP_LS_ICSOSADC_X_X_FinalTrim_T_VDD3.80V_MeasI_X_X_X_X	Buck11_LP_LS_ICSOSADC_X_X_FinalTrim_T_VDD3.80V_MeasI_X_X_BUCK.11.T0065_X	95311		A	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	0.00000388	0.00000588	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_ZCD_PAR_Trim_GenTool	Buck0_LP_ZeroCross_LX0mA_X_X_TrimTarget_T_VDD3.80V_ToggleDTB_X_X_X_X		95316		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_ZCD_PAR_Trim_GenTool	Buck0_LP_ZeroCross_LX0mA_X_X_FinalTrimCode_C_VDD3.80V_ToggleDTB_X_X_X_X	Buck0_LP_ZeroCross_LX0mA_X_X_FinalTrimCode_C_VDD3.80V_ToggleDTB_X_X_BUCK.00.C0134_X	95317			0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_ZCD_PAR_Trim_GenTool	Buck2_LP_ZeroCross_LX0mA_X_X_TrimTarget_T_VDD3.80V_ToggleDTB_X_X_X_X		95318		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_ZCD_PAR_Trim_GenTool	Buck2_LP_ZeroCross_LX0mA_X_X_FinalTrimCode_C_VDD3.80V_ToggleDTB_X_X_X_X	Buck2_LP_ZeroCross_LX0mA_X_X_FinalTrimCode_C_VDD3.80V_ToggleDTB_X_X_BUCK.02.C0096_X	95319			0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_ZCD_PAR_Trim_GenTool	Buck10_LP_ZeroCross_LX0mA_X_X_TrimTarget_T_VDD3.80V_ToggleDTB_X_X_X_X		95320		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_ZCD_PAR_Trim_GenTool	Buck10_LP_ZeroCross_LX0mA_X_X_FinalTrimCode_C_VDD3.80V_ToggleDTB_X_X_X_X	Buck10_LP_ZeroCross_LX0mA_X_X_FinalTrimCode_C_VDD3.80V_ToggleDTB_X_X_BUCK.10.C0084_X	95321			0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_ZCD_PAR_Trim_GenTool	Buck11_LP_ZeroCross_LX0mA_X_X_TrimTarget_T_VDD3.80V_ToggleDTB_X_X_X_X		95322		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_ZCD_PAR_Trim_GenTool	Buck11_LP_ZeroCross_LX0mA_X_X_FinalTrimCode_C_VDD3.80V_ToggleDTB_X_X_X_X	Buck11_LP_ZeroCross_LX0mA_X_X_FinalTrimCode_C_VDD3.80V_ToggleDTB_X_X_BUCK.11.C0084_X	95323			0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	0	31	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_ZCD_PAR_Trim_GenTool	Buck0_LP_ZeroCross_LX0mA_X_X_FinalTrim_T_VDD3.80V_ToggleDTB_X_X_X_X	Buck0_LP_ZeroCross_LX0mA_X_X_FinalTrim_T_VDD3.80V_ToggleDTB_X_X_BUCK.00.T0110_X	95324		A	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_ZCD_PAR_Trim_GenTool	Buck2_LP_ZeroCross_LX0mA_X_X_FinalTrim_T_VDD3.80V_ToggleDTB_X_X_X_X	Buck2_LP_ZeroCross_LX0mA_X_X_FinalTrim_T_VDD3.80V_ToggleDTB_X_X_BUCK.02.T0076_X	95325		A	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_ZCD_PAR_Trim_GenTool	Buck10_LP_ZeroCross_LX0mA_X_X_FinalTrim_T_VDD3.80V_ToggleDTB_X_X_X_X	Buck10_LP_ZeroCross_LX0mA_X_X_FinalTrim_T_VDD3.80V_ToggleDTB_X_X_BUCK.10.T0066_X	95326		A	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_ZCD_PAR_Trim_GenTool	Buck11_LP_ZeroCross_LX0mA_X_X_FinalTrim_T_VDD3.80V_ToggleDTB_X_X_X_X	Buck11_LP_ZeroCross_LX0mA_X_X_FinalTrim_T_VDD3.80V_ToggleDTB_X_X_BUCK.11.T0066_X	95327		A	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	-0.0375	0.0375	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_SlopeComp_Islope_PAR_Trim_Gentool	Buck0_LP_SlopeComp_ISlope_FB1V_ATB7.2uA_FinalTrimCode_C_VDD3.80V_ToggleDTB_X_X_X_X	Buck0_LP_SlopeComp_ISlope_FB1V_ATB7.2uA_FinalTrimCode_C_VDD3.80V_ToggleDTB_X_X_BUCK.00.C0135_X	95332			1	6	1	6	1	6	1	6	1	6	1	6	1	6	1	6	1	6	1	6	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_SlopeComp_Islope_PAR_Trim_Gentool	Buck2_LP_SlopeComp_ISlope_FB1V_ATB7.2uA_FinalTrimCode_C_VDD3.80V_ToggleDTB_X_X_X_X	Buck2_LP_SlopeComp_ISlope_FB1V_ATB7.2uA_FinalTrimCode_C_VDD3.80V_ToggleDTB_X_X_BUCK.02.C0097_X	95333			1	6	1	6	1	6	1	6	1	6	1	6	1	6	1	6	1	6	1	6	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_SlopeComp_Islope_PAR_Trim_Gentool	Buck10_LP_SlopeComp_ISlope_FB1V_ATB7.2uA_FinalTrimCode_C_VDD3.80V_ToggleDTB_X_X_X_X	Buck10_LP_SlopeComp_ISlope_FB1V_ATB7.2uA_FinalTrimCode_C_VDD3.80V_ToggleDTB_X_X_BUCK.10.C0085_X	95334			1	6	1	6	1	6	1	6	1	6	1	6	1	6	1	6	1	6	1	6	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_LP_SlopeComp_Islope_PAR_Trim_Gentool	Buck11_LP_SlopeComp_ISlope_FB1V_ATB7.2uA_FinalTrimCode_C_VDD3.80V_ToggleDTB_X_X_X_X	Buck11_LP_SlopeComp_ISlope_FB1V_ATB7.2uA_FinalTrimCode_C_VDD3.80V_ToggleDTB_X_X_BUCK.11.C0085_X	95335			1	6	1	6	1	6	1	6	1	6	1	6	1	6	1	6	1	6	1	6	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_HP_PILIM_PAR_Trim_GenTool_Grp1	Buck0_HP1_PILIM_LX-750mA_X_X_TrimTarget_T_VDD3.80V_ToggleDTB_X_X_X_X		95346		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_HP_PILIM_PAR_Trim_GenTool_Grp1	Buck0_HP1_PILIM_LX-750mA_X_X_FinalTrimCode_C_VDD3.80V_ToggleDTB_X_X_X_X	Buck0_HP1_PILIM_LX-750mA_X_X_FinalTrimCode_C_VDD3.80V_ToggleDTB_X_X_BUCK.00.C0136_X	95347			0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_HP_PILIM_PAR_Trim_GenTool_Grp1	Buck2_HP1_PILIM_LX-750mA_X_X_TrimTarget_T_VDD3.80V_ToggleDTB_X_X_X_X		95348		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_HP_PILIM_PAR_Trim_GenTool_Grp1	Buck2_HP1_PILIM_LX-750mA_X_X_FinalTrimCode_C_VDD3.80V_ToggleDTB_X_X_X_X	Buck2_HP1_PILIM_LX-750mA_X_X_FinalTrimCode_C_VDD3.80V_ToggleDTB_X_X_BUCK.02.C0098_X	95349			0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	
	Run	Flow_BUCK2P3P5P_TRIM	MultiPhase_HP_PILIM_PAR_Trim_GenTool_Grp1	Buck10_HP1_PILIM_LX-750mA_X_X_TrimTarget_T_VDD3.80V_ToggleDTB_X_X_X_X		95350		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
