DFF 1.1
	

	IG-XL Version		9.10.00_uflx(P5.2) 07.23.19.11.00	
	Test Program		LR68_CP1_X4_E04_200116_V04A_PROD_BCV0p71_25C.igxl	
	Date		43847.8305555556	
	User		SUFLX641\wafer	
	Computer Name		SUFLX641	
	Computer OS		Windows 7 Service Pack 1	
	Computer Speed		~3292 Mhz GenuineIntel Intel64 Family 6 Model 45 Stepping 7 (8 Processor(s))	
	Computer Memory		33476168 KB RAM	
	DSP PC		1 DSP PC(s) with 1 Processor(s), GenuineIntel Intel64 Family 6 Model 62 Stepping 4 each with 10 Cores per processor 16	
	Tester		Jaguar	
	Job		CP1	
	Channel Map		ChannelMap_CP_4_site	
	Part	
	Environment	
	Sites		4	
	SitesStartingCount		1	
	Enable Words		Bintable,Temp_25C,CP,CFG_UDR_MON_Read_Enable,CFG_Enable,BKM_Fuse,CFG_Early_Enable,ECID_Enable,CP1,EVS,ECID_DEID_Enable,ECID_nonDEID_Enable,UDR_P_Enable,UDR_E_Enable,MON_Enable,HardIPBin,Prod_CP1,HARDIP_PCIE,HARDIP_PCIEREFBUF,HARDIP_CIO,HARDIP_LPDPRX,HARDIP_LPDPTX,HARDIP_ADC,HARDIP_SEPVM,HARDIP_RLXOSC,HARDIP_AMP,HARDIP_MIPI,HARDIP_EUSB,HARDIP_LLPS,HARDIP_FRO,HARDIP_DCM,HARDIP_IVDM,HARDIP_DSGRINGS,HARDIP_PSR1,HARDIP_VTHSENSOR,HARDIP_WRITERLEAKER,HARDIP_PCIEREFPLL,HARDIP_PCIETXPLL,HARDIP_PCIEAUSPLL,HARDIP_LPDPAUSPLL,HARDIP_CIO3PLL,HARDIP_CIOAUSPLL,HARDIP_ADCLK,HARDIP_SOCPLL,HARDIP_DDRPLL,HARDIP_ULPPLL,HARDIP_FLPPLL,eFuse_All_Enable,XI0_nWire,UID_Enable,UDR_E_Early_Enable,UDR_P_Early_Enable,HARDIP_MTRTSNS,HARDIP_MTRSNS,HARDIP_MTRGR,HARDIP_PCMRINGS,HARDIP_SEPDFM,HardIP_Autorange,Prod_All,Mbist_FingerPrint,Mbist_FingerPrint_Vector,BV_Mbist,UARTToDatalog,Enable_HardIP,SPIROM_1_Write	
	Run Mode		Run	
	Total Execution Time		180.5589799	
	Total Results Overhang		N/A	
	Session Comment	


	Flow Sheet	Line	Flow Step		VBT	
				Total	PreBody	Body	PostBody	TName	TNum	
	Flow_Table_Main_Init_Flags	254	FLAG-CLEAR	0.0000156	
	Flow_Table_Main_Init_Flags	255	FLAG-CLEAR	0.0000181	
	Flow_Table_Main_Init_Flags	256	FLAG-CLEAR	0.0000196	
	Flow_Table_Main_Init_Flags	257	FLAG-CLEAR	0.0000164	
	Flow_Table_Main_Init_Flags	258	FLAG-CLEAR	0.0000159	
	Flow_Table_Main_Init_Flags	259	FLAG-FALSE	0.0000165	
	Flow_Table_Main_Init_Flags	260	FLAG-CLEAR	0.000019	
	Flow_Table_Main_Init_Flags	261	FLAG-FALSE	0.0000233	
	Flow_Table_Main_Init_Flags	262	FLAG-CLEAR	0.0000162	
	Flow_Table_Main_Init_Flags	263	FLAG-CLEAR	0.0000177	
	Flow_Table_Main_Init_Flags	264	FLAG-CLEAR	0.0000215	
	Flow_Table_Main_Init_Flags	265	FLAG-CLEAR	0.0000155	
	Flow_Table_Main_Init_Flags	266	FLAG-CLEAR	0.0000156	
	Flow_Table_Main_Init_Flags	267	FLAG-CLEAR	0.0000183	
	Flow_Table_Main_Init_Flags	268	FLAG-CLEAR	0.0000224	
	Flow_Table_Main_Init_Flags	269	FLAG-CLEAR	0.0000149	
	Flow_Table_Main_Init_Flags	270	FLAG-FALSE	0.0000202	
	Flow_Table_Main_Init_Flags	271	FLAG-CLEAR	0.0000202	
	Flow_Table_Main_Init_Flags	272	FLAG-FALSE	0.0000206	
	Flow_Table_Main_Init_Flags	273	FLAG-CLEAR	0.0000199	
	Flow_Table_Main_Init_Flags	274	FLAG-CLEAR	0.0000215	
	Flow_Table_Main_Init_Flags	275	FLAG-CLEAR	0.0000206	
	Flow_Table_Main_Init_Flags	276	FLAG-CLEAR	0.000022	
	Flow_Table_Main_Init_Flags	277	FLAG-CLEAR	0.0000208	
	Flow_Table_Main_Init_Flags	278	FLAG-CLEAR	0.000015	
	Flow_Table_Main_Init_Flags	279	FLAG-CLEAR	0.0000181	
	Flow_Table_Main_Init_Flags	280	FLAG-CLEAR	0.0000199	
	Flow_Table_Main_Init_Flags	281	FLAG-FALSE	0.0000218	
	Flow_Table_Main_Init_Flags	282	FLAG-CLEAR	0.0000211	
	Flow_Table_Main_Init_Flags	283	FLAG-CLEAR	0.0000221	
	Flow_Table_Main_Init_Flags	284	FLAG-CLEAR	0.0000156	
	Flow_Table_Main_Init_Flags	285	FLAG-CLEAR	0.0000187	
	Flow_Table_Main_Init_Flags	286	FLAG-CLEAR	0.0000221	
	Flow_Table_Main_Init_Flags	287	FLAG-CLEAR	0.0000159	
	Flow_Table_Main_Init_Flags	288	FLAG-CLEAR	0.0000156	
	Flow_Table_Main_Init_Flags	289	FLAG-CLEAR	0.0000186	
	Flow_Table_Main_Init_Flags	290	FLAG-CLEAR	0.0000159	
	Flow_Table_Main_Init_Flags	291	FLAG-CLEAR	0.0000155	
	Flow_Table_Main_Init_Flags	292	FLAG-CLEAR	0.0000159	
	Flow_Table_Main_Init_Flags	293	FLAG-CLEAR	0.0000159	
	Flow_Table_Main_Init_Flags	294	FLAG-CLEAR	0.0000161	
	Flow_Table_Main_Init_Flags	295	FLAG-CLEAR	0.0000155	
	Flow_Table_Main_Init_Flags	296	FLAG-CLEAR	0.0000221	
	Flow_Table_Main_Init_Flags	297	FLAG-CLEAR	0.0000187	
	Flow_Table_Main_Init_Flags	298	FLAG-CLEAR	0.0000187	
	Flow_Table_Main_Init_Flags	299	FLAG-CLEAR	0.0000152	
	Flow_Table_Main_Init_Flags	300	FLAG-CLEAR	0.0000155	
	Flow_Table_Main_Init_Flags	301	FLAG-CLEAR	0.0000183	
	Flow_Table_Main_Init_Flags	302	FLAG-CLEAR	0.0000183	
	Flow_Table_Main_Init_Flags	303	FLAG-CLEAR	0.0000159	
	Flow_Table_Main_Init_Flags	304	FLAG-CLEAR	0.0000156	
	Flow_Table_Main_Init_Flags	305	FLAG-CLEAR	0.0000181	
	Flow_Table_Main_Init_Flags	306	FLAG-CLEAR	0.0000158	
	Flow_Table_Main_Init_Flags	307	FLAG-CLEAR	0.0000159	
	Flow_Table_Main_Init_Flags	308	FLAG-CLEAR	0.0000181	
	Flow_Table_Main_Init_Flags	309	FLAG-CLEAR	0.000023	
	Flow_Table_Main_Init_Flags	310	FLAG-CLEAR	0.0000155	
	Flow_Table_Main_Init_Flags	311	FLAG-CLEAR	0.0000152	
	Flow_Table_Main_Init_Flags	312	FLAG-CLEAR	0.0000156	
	Flow_Table_Main_Init_Flags	313	FLAG-CLEAR	0.0000152	
	Flow_Table_Main_Init_Flags	314	FLAG-CLEAR	0.000018	
	Flow_Table_Main_Init_Flags	315	FLAG-CLEAR	0.0000159	
	Flow_Table_Main_Init_Flags	316	FLAG-CLEAR	0.0000159	
	Flow_Table_Main_Init_Flags	317	FLAG-CLEAR	0.0000156	
	Flow_Table_Main_Init_Flags	318	FLAG-CLEAR	0.0000161	
	Flow_Table_Main_Init_Flags	319	FLAG-CLEAR	0.0000158	
	Flow_Table_Main_Init_Flags	320	FLAG-CLEAR	0.0000196	
	Flow_Table_Main_Init_Flags	321	FLAG-CLEAR	0.0000189	
	Flow_Table_Main_Init_Flags	322	FLAG-CLEAR	0.0000186	
	Flow_Table_Main_Init_Flags	323	FLAG-CLEAR	0.000019	
	Flow_Table_Main_Init_Flags	324	FLAG-CLEAR	0.0000187	
	Flow_Table_Main_Init_Flags	325	FLAG-CLEAR	0.0000209	
	Flow_Table_Main_Init_Flags	326	FLAG-CLEAR	0.0000156	
	Flow_Table_Main_Init_Flags	327	FLAG-CLEAR	0.0000171	
	Flow_Table_Main_Init_Flags	328	FLAG-CLEAR	0.0000152	
	Flow_Table_Main_Init_Flags	329	FLAG-CLEAR	0.0000183	
	Flow_Table_Main_Init_Flags	330	FLAG-CLEAR	0.0000162	
	Flow_Table_Main_Init_Flags	331	FLAG-CLEAR	0.0000184	
	Flow_Table_Main_Init_Flags	332	FLAG-CLEAR	0.0000187	
	Flow_Table_Main_Init_Flags	333	FLAG-CLEAR	0.0000209	
	Flow_Table_Main_Init_Flags	334	FLAG-CLEAR	0.0000158	
	Flow_Table_Main_Init_Flags	335	FLAG-CLEAR	0.0000152	
	Flow_Table_Main_Init_Flags	336	FLAG-CLEAR	0.0000186	
	Flow_Table_Main_Init_Flags	337	FLAG-CLEAR	0.0000162	
	Flow_Table_Main_Init_Flags	338	FLAG-CLEAR	0.0000152	
	Flow_Table_Main_Init_Flags	339	FLAG-CLEAR	0.000018	
	Flow_Table_Main_Init_Flags	340	FLAG-CLEAR	0.0000186	
	Flow_Table_Main_Init_Flags	341	FLAG-CLEAR	0.0000178	
	Flow_Table_Main_Init_Flags	342	FLAG-CLEAR	0.0000156	
	Flow_Table_Main_Init_Flags	343	FLAG-CLEAR	0.0000159	
	Flow_Table_Main_Init_Flags	344	FLAG-CLEAR	0.0000168	
	Flow_Table_Main_Init_Flags	345	FLAG-CLEAR	0.000018	
	Flow_Table_Main_Init_Flags	346	FLAG-CLEAR	0.0000187	
	Flow_Table_Main_Init_Flags	347	FLAG-CLEAR	0.0000212	
	Flow_Table_Main_Init_Flags	348	FLAG-CLEAR	0.0000159	
	Flow_Table_Main_Init_Flags	349	FLAG-CLEAR	0.0000181	
	Flow_Table_Main_Init_Flags	350	FLAG-CLEAR	0.0000156	
	Flow_Table_Main_Init_Flags	351	FLAG-CLEAR	0.0000184	
	Flow_Table_Main_Init_Flags	352	FLAG-CLEAR	0.0000189	
	Flow_Table_Main_Init_Flags	353	FLAG-CLEAR	0.0000187	
	Flow_Table_Main_Init_Flags	354	FLAG-CLEAR	0.0000155	
	Flow_Table_Main_Init_Flags	355	FLAG-CLEAR	0.0000171	
	Flow_Table_Main_Init_Flags	356	FLAG-CLEAR	0.0000215	
	Flow_Table_Main_Init_Flags	357	FLAG-CLEAR	0.0000174	
	Flow_Table_Main_Init_Flags	358	FLAG-CLEAR	0.0000181	
	Flow_Table_Main_Init_Flags	359	FLAG-CLEAR	0.0000162	
	Flow_Table_Main_Init_Flags	360	FLAG-CLEAR	0.0000159	
	Flow_Table_Main_Init_Flags	361	FLAG-CLEAR	0.0000208	
	Flow_Table_Main_Init_Flags	362	FLAG-CLEAR	0.0000181	
	Flow_Table_Main_Init_Flags	363	FLAG-CLEAR	0.0000184	
	Flow_Table_Main_Init_Flags	364	FLAG-CLEAR	0.0000171	
	Flow_Table_Main_Init_Flags	365	FLAG-CLEAR	0.0000184	
	Flow_Table_Main_Init_Flags	366	FLAG-CLEAR	0.000018	
	Flow_Table_Main_Init_Flags	367	FLAG-CLEAR	0.0000156	
	Flow_Table_Main_Init_Flags	368	FLAG-CLEAR	0.0000184	
	Flow_Table_Main_Init_Flags	369	FLAG-CLEAR	0.0000187	
	Flow_Table_Main_Init_Flags	370	FLAG-CLEAR	0.0000184	
	Flow_Table_Main_Init_Flags	371	FLAG-CLEAR	0.0000187	
	Flow_Table_Main_Init_Flags	372	FLAG-CLEAR	0.0000196	
	Flow_Table_Main_Init_Flags	373	FLAG-FALSE	0.000019	
	Flow_Table_Main_Init_Flags	374	FLAG-FALSE	0.0000187	
	Flow_Table_Main_Init_Flags	375	FLAG-FALSE	0.000022	
	Flow_Table_Main_Init_Flags	376	FLAG-FALSE	0.0000171	
	Flow_Table_Main_Init_Flags	377	FLAG-CLEAR	0.0000174	
	Flow_Table_Main_Init_Flags	378	FLAG-CLEAR	0.0000183	
	Flow_Table_Main_Init_Flags	379	FLAG-CLEAR	0.0000184	
	Flow_Table_Main_Init_Flags	380	FLAG-CLEAR	0.0000187	
	Flow_Table_Main_Init_Flags	381	FLAG-CLEAR	0.0000187	
	Flow_Table_Main_Init_Flags	382	FLAG-CLEAR	0.0000174	
	Flow_Table_Main_Init_Flags	383	FLAG-CLEAR	0.0000155	
	Flow_Table_Main_Init_Flags	384	FLAG-CLEAR	0.0000175	
	Flow_Table_Main_Init_Flags	385	FLAG-CLEAR	0.0000208	
	Flow_Table_Main_Init_Flags	386	FLAG-CLEAR	0.0000186	
	Flow_Table_Main_Init_Flags	387	FLAG-CLEAR	0.0000217	
	Flow_Table_Main_Init_Flags	388	FLAG-CLEAR	0.0000215	
	Flow_Table_Main_Init_Flags	389	FLAG-CLEAR	0.0000224	
	Flow_Table_Main_Init_Flags	390	FLAG-CLEAR	0.0000215	
	Flow_Table_Main_Init_Flags	391	FLAG-CLEAR	0.0000218	
	Flow_Table_Main_Init_Flags	392	FLAG-CLEAR	0.0000286	
	Flow_Table_Main_Init_Flags	393	FLAG-CLEAR	0.0000211	
	Flow_Table_Main_Init_Flags	394	FLAG-CLEAR	0.0000224	
	Flow_Table_Main_Init_Flags	395	FLAG-CLEAR	0.0000221	
	Flow_Table_Main_Init_Flags	396	FLAG-CLEAR	0.0000214	
	Flow_Table_Main_Init_Flags	397	FLAG-CLEAR	0.0000212	
	Flow_Table_Main_Init_Flags	398	FLAG-CLEAR	0.0000205	
	Flow_Table_Main_Init_Flags	399	FLAG-CLEAR	0.0000217	
	Flow_Table_Main_Init_Flags	400	FLAG-CLEAR	0.0000208	
	Flow_Table_Main_Init_Flags	401	FLAG-CLEAR	0.0000199	
	Flow_Table_Main_Init_Flags	402	FLAG-CLEAR	0.0000218	
	Flow_Table_Main_Init_Flags	403	FLAG-CLEAR	0.0000246	
	Flow_Table_Main_Init_Flags	404	FLAG-CLEAR	0.0000205	
	Flow_Table_Main_Init_Flags	405	FLAG-CLEAR	0.0000211	
	Flow_Table_Main_Init_Flags	406	FLAG-CLEAR	0.0000215	
	Flow_Table_Main_Init_Flags	407	FLAG-CLEAR	0.0000214	
	Flow_Table_Main_Init_Flags	408	FLAG-CLEAR	0.0000237	
	Flow_Table_Main_Init_Flags	409	FLAG-CLEAR	0.0000217	
	Flow_Table_Main_Init_Flags	410	FLAG-CLEAR	0.0000208	
	Flow_Table_Main_Init_Flags	411	FLAG-CLEAR	0.0000218	
	Flow_Table_Main_Init_Flags	412	FLAG-CLEAR	0.000024	
	Flow_Table_Main_Init_Flags	413	FLAG-CLEAR	0.0000155	
	Flow_Table_Main_Init_Flags	414	FLAG-CLEAR	0.0000242	
	Flow_Table_Main_Init_Flags	415	FLAG-CLEAR	0.0000218	
	Flow_Table_Main_Init_Flags	416	FLAG-CLEAR	0.0000215	
	Flow_Table_Main_Init_Flags	417	FLAG-CLEAR	0.0000215	
	Flow_Table_Main_Init_Flags	418	FLAG-CLEAR	0.0000202	
	Flow_Table_Main_Init_Flags	419	FLAG-CLEAR	0.0000214	
	Flow_Table_Main_Init_Flags	420	FLAG-CLEAR	0.0000228	
	Flow_Table_Main_Init_Flags	421	FLAG-CLEAR	0.000023	
	Flow_Table_Main_Init_Flags	422	FLAG-CLEAR	0.0000199	
	Flow_Table_Main_Init_Flags	423	FLAG-CLEAR	0.0000208	
	Flow_Table_Main_Init_Flags	424	FLAG-CLEAR	0.0000311	
	Flow_Table_Main_Init_Flags	425	FLAG-CLEAR	0.0000202	
	Flow_Table_Main_Init_Flags	426	FLAG-CLEAR	0.0000211	
	Flow_Table_Main_Init_Flags	427	FLAG-CLEAR	0.0000158	
	Flow_Table_Main_Init_Flags	428	FLAG-CLEAR	0.0000221	
	Flow_Table_Main_Init_Flags	429	FLAG-CLEAR	0.0000186	
	Flow_Table_Main_Init_Flags	430	FLAG-CLEAR	0.0000177	
	Flow_Table_Main_Init_Flags	431	FLAG-CLEAR	0.0000158	
	Flow_Table_Main_Init_Flags	432	FLAG-CLEAR	0.0000155	
	Flow_Table_Main_Init_Flags	433	FLAG-CLEAR	0.0000155	
	Flow_Table_Main_Init_Flags	434	FLAG-CLEAR	0.0000171	
	Flow_Table_Main_Init_Flags	435	FLAG-CLEAR	0.0000196	
	Flow_Table_Main_Init_Flags	436	FLAG-CLEAR	0.0000189	
	Flow_Table_Main_Init_Flags	437	FLAG-CLEAR	0.0000189	
	Flow_Table_Main_Init_Flags	438	FLAG-CLEAR	0.0000162	
	Flow_Table_Main_Init_Flags	439	FLAG-CLEAR	0.0000208	
	Flow_Table_Main_Init_Flags	440	FLAG-CLEAR	0.0000193	
	Flow_Table_Main_Init_Flags	441	FLAG-CLEAR	0.0000175	
	Flow_Table_Main_Init_Flags	442	FLAG-CLEAR	0.0000159	
	Flow_Table_Main_Init_Flags	443	FLAG-CLEAR	0.0000158	
	Flow_Table_Main_Init_Flags	444	FLAG-CLEAR	0.00002	
	Flow_Table_Main_Init_Flags	445	FLAG-CLEAR	0.0000187	
	Flow_Table_Main_Init_Flags	446	FLAG-CLEAR	0.0000212	
	Flow_Table_Main_Init_Flags	447	FLAG-CLEAR	0.0000183	
	Flow_Table_Main_Init_Flags	448	FLAG-CLEAR	0.000019	
	Flow_Table_Main_Init_Flags	449	FLAG-CLEAR	0.0000187	
	Flow_Table_Main_Init_Flags	450	FLAG-CLEAR	0.0000215	
	Flow_Table_Main_Init_Flags	451	FLAG-CLEAR	0.0000165	
	Flow_Table_Main_Init_Flags	452	FLAG-CLEAR	0.000019	
	Flow_Table_Main_Init_Flags	453	FLAG-CLEAR	0.000019	
	Flow_Table_Main_Init_Flags	454	FLAG-CLEAR	0.0000184	
	Flow_Table_Main_Init_Flags	455	FLAG-CLEAR	0.0000158	
	Flow_Table_Main_Init_Flags	456	FLAG-CLEAR	0.0000187	
	Flow_Table_Main_Init_Flags	457	FLAG-CLEAR	0.0000155	
	Flow_Table_Main_Init_Flags	458	FLAG-CLEAR	0.0000162	
	Flow_Table_Main_Init_Flags	459	FLAG-CLEAR	0.0000153	
	Flow_Table_Main_Init_Flags	460	FLAG-CLEAR	0.0000153	
	Flow_Table_Main_Init_Flags	461	FLAG-CLEAR	0.0000208	
	Flow_Table_Main_Init_Flags	462	FLAG-CLEAR	0.0000218	
	Flow_Table_Main_Init_Flags	463	FLAG-CLEAR	0.0000152	
	Flow_Table_Main_Init_Flags	464	FLAG-CLEAR	0.0000152	
	Flow_Table_Main_Init_Flags	465	FLAG-CLEAR	0.0000171	
	Flow_Table_Main_Init_Flags	466	FLAG-CLEAR	0.0000156	
	Flow_Table_Main_Init_Flags	467	FLAG-CLEAR	0.0000159	
	Flow_Table_Main_Init_Flags	468	FLAG-CLEAR	0.0000155	
	Flow_Table_Main_Init_Flags	469	FLAG-CLEAR	0.0000155	
	Flow_Table_Main_Init_Flags	470	FLAG-CLEAR	0.0000156	
	Flow_Table_Main_Init_Flags	471	FLAG-CLEAR	0.0000172	
	Flow_Table_Main_Init_Flags	472	FLAG-CLEAR	0.0000233	
	Flow_Table_Main_Init_Flags	473	FLAG-CLEAR	0.0000209	
	Flow_Table_Main_Init_Flags	474	FLAG-CLEAR	0.0000177	
	Flow_Table_Main_Init_Flags	475	FLAG-CLEAR	0.0000175	
	Flow_Table_Main_Init_Flags	476	FLAG-CLEAR	0.0000162	
	Flow_Table_Main_Init_Flags	477	FLAG-CLEAR	0.0000156	
	Flow_Table_Main_Init_Flags	478	FLAG-CLEAR	0.0000202	
	Flow_Table_Main_Init_Flags	479	FLAG-CLEAR	0.0000171	
	Flow_Table_Main_Init_Flags	480	FLAG-CLEAR	0.0000175	
	Flow_Table_Main_Init_Flags	481	FLAG-CLEAR	0.0000221	
	Flow_Table_Main_Init_Flags	482	FLAG-CLEAR	0.0000221	
	Flow_Table_Main_Init_Flags	483	FLAG-CLEAR	0.0000181	
	Flow_Table_Main_Init_Flags	484	FLAG-CLEAR	0.0000196	
	Flow_Table_Main_Init_Flags	485	FLAG-CLEAR	0.0000193	
	Flow_Table_Main_Init_Flags	486	FLAG-CLEAR	0.0000195	
	Flow_Table_Main_Init_Flags	487	FLAG-CLEAR	0.0000156	
	Flow_Table_Main_Init_Flags	488	FLAG-CLEAR	0.0000152	
	Flow_Table_Main_Init_Flags	489	FLAG-CLEAR	0.0000183	
	Flow_Table_Main_Init_Flags	490	FLAG-CLEAR	0.0000208	
	Flow_Table_Main_Init_Flags	491	FLAG-CLEAR	0.0000156	
	Flow_Table_Main_Init_Flags	492	FLAG-CLEAR	0.0000156	
	Flow_Table_Main_Init_Flags	493	FLAG-CLEAR	0.0000233	
	Flow_Table_Main_Init_Flags	494	FLAG-CLEAR	0.0000165	
	Flow_Table_Main_Init_Flags	495	FLAG-CLEAR	0.0000208	
	Flow_Table_Main_Init_Flags	496	FLAG-CLEAR	0.000019	
	Flow_Table_Main_Init_Flags	497	FLAG-CLEAR	0.0000196	
	Flow_Table_Main_Init_Flags	498	FLAG-CLEAR	0.0000159	
	Flow_Table_Main_Init_Flags	499	FLAG-CLEAR	0.0000214	
	Flow_Table_Main_Init_Flags	500	FLAG-CLEAR	0.0000172	
	Flow_Table_Main_Init_Flags	501	FLAG-CLEAR	0.0000156	
	Flow_Table_Main_Init_Flags	502	FLAG-CLEAR	0.0000158	
	Flow_Table_Main_Init_Flags	503	FLAG-CLEAR	0.0000184	
	Flow_Table_Main_Init_Flags	504	FLAG-CLEAR	0.0000223	
	Flow_Table_Main_Init_Flags	505	FLAG-CLEAR	0.0000152	
	Flow_Table_Main_Init_Flags	506	FLAG-CLEAR	0.0000184	
	Flow_Table_Main_Init_Flags	507	FLAG-CLEAR	0.0000196	
	Flow_Table_Main_Init_Flags	508	FLAG-CLEAR	0.0000196	
	Flow_Table_Main_Init_Flags	509	FLAG-CLEAR	0.0000355	
	Flow_Table_Main_Init_Flags	510	FLAG-CLEAR	0.0000159	
	Flow_Table_Main_Init_Flags	511	FLAG-CLEAR	0.0000208	
	Flow_Table_Main_Init_Flags	512	FLAG-CLEAR	0.0000156	
	Flow_Table_Main_Init_Flags	513	FLAG-CLEAR	0.0000153	
	Flow_Table_Main_Init_Flags	514	FLAG-CLEAR	0.0000153	
	Flow_Table_Main_Init_Flags	515	FLAG-CLEAR	0.0000205	
	Flow_Table_Main_Init_Flags	516	FLAG-CLEAR	0.0000156	
	Flow_Table_Main_Init_Flags	517	FLAG-CLEAR	0.000019	
	Flow_Table_Main_Init_Flags	518	FLAG-CLEAR	0.0000187	
	Flow_Table_Main_Init_Flags	519	FLAG-CLEAR	0.0000184	
	Flow_Table_Main_Init_Flags	520	FLAG-CLEAR	0.0000187	
	Flow_Table_Main_Init_Flags	521	FLAG-CLEAR	0.0000236	
	Flow_Table_Main_Init_Flags	522	FLAG-CLEAR	0.0000193	
	Flow_Table_Main_Init_Flags	523	FLAG-CLEAR	0.0000183	
	Flow_Table_Main_Init_Flags	524	FLAG-CLEAR	0.0000187	
	Flow_Table_Main_Init_Flags	525	FLAG-CLEAR	0.0000199	
	Flow_Table_Main_Init_Flags	526	FLAG-CLEAR	0.0000314	
	Flow_Table_Main_Init_Flags	527	FLAG-CLEAR	0.0000187	
	Flow_Table_Main_Init_Flags	528	FLAG-CLEAR	0.0000184	
	Flow_Table_Main_Init_Flags	529	FLAG-CLEAR	0.0000183	
	Flow_Table_Main_Init_Flags	530	FLAG-CLEAR	0.0000184	
	Flow_Table_Main_Init_Flags	531	FLAG-CLEAR	0.0000196	
	Flow_Table_Main_Init_Flags	532	FLAG-CLEAR	0.0000162	
	Flow_Table_Main_Init_Flags	533	FLAG-CLEAR	0.0000156	
	Flow_Table_Main_Init_Flags	534	FLAG-CLEAR	0.0000161	
	Flow_Table_Main_Init_Flags	535	FLAG-CLEAR	0.0000187	
	Flow_Table_Main_Init_Flags	536	FLAG-CLEAR	0.0000181	
	Flow_Table_Main_Init_Flags	537	FLAG-CLEAR	0.000018	
	Flow_Table_Main_Init_Flags	538	FLAG-CLEAR	0.0000168	
	Flow_Table_Main_Init_Flags	539	FLAG-CLEAR	0.0000181	
	Flow_Table_Main_Init_Flags	540	FLAG-CLEAR	0.000023	
	Flow_Table_Main_Init_Flags	541	FLAG-CLEAR	0.000019	
	Flow_Table_Main_Init_Flags	542	FLAG-CLEAR	0.0000202	
	Flow_Table_Main_Init_Flags	543	FLAG-CLEAR	0.0000156	
	Flow_Table_Main_Init_Flags	544	FLAG-CLEAR	0.0000199	
	Flow_Table_Main_Init_Flags	545	FLAG-CLEAR	0.0000181	
	Flow_Table_Main_Init_Flags	546	FLAG-CLEAR	0.0000187	
	Flow_Table_Main_Init_Flags	547	FLAG-CLEAR	0.0000221	
	Flow_Table_Main_Init_Flags	548	FLAG-CLEAR	0.0000184	
	Flow_Table_Main_Init_Flags	549	FLAG-CLEAR	0.0000159	
	Flow_Table_Main_Init_Flags	550	FLAG-CLEAR	0.0000152	
	Flow_Table_Main_Init_Flags	551	FLAG-CLEAR	0.0000181	
	Flow_Table_Main_Init_Flags	552	FLAG-CLEAR	0.0000192	
	Flow_Table_Main_Init_Flags	553	FLAG-CLEAR	0.0000159	
	Flow_Table_Main_Init_Flags	554	FLAG-CLEAR	0.0000175	
	Flow_Table_Main_Init_Flags	555	FLAG-CLEAR	0.0000162	
	Flow_Table_Main_Init_Flags	556	FLAG-CLEAR	0.0000186	
	Flow_Table_Main_Init_Flags	557	FLAG-CLEAR	0.0000174	
	Flow_Table_Main_Init_Flags	558	FLAG-CLEAR	0.0000183	
	Flow_Table_Main_Init_Flags	559	FLAG-CLEAR	0.0000184	
	Flow_Table_Main_Init_Flags	560	FLAG-CLEAR	0.0000159	
	Flow_Table_Main_Init_Flags	561	FLAG-CLEAR	0.0000333	
	Flow_Table_Main_Init_Flags	562	FLAG-CLEAR	0.000018	
	Flow_Table_Main_Init_Flags	563	FLAG-CLEAR	0.0000162	
	Flow_Table_Main_Init_Flags	564	FLAG-CLEAR	0.0000187	
	Flow_Table_Main_Init_Flags	565	FLAG-CLEAR	0.0000187	
	Flow_Table_Main_Init_Flags	566	FLAG-CLEAR	0.0000171	
	Flow_Table_Main_Init_Flags	567	FLAG-CLEAR	0.0000186	
	Flow_Table_Main_Init_Flags	568	FLAG-CLEAR	0.0000215	
	Flow_Table_Main_Init_Flags	569	FLAG-CLEAR	0.0000152	
	Flow_Table_Main_Init_Flags	570	FLAG-CLEAR	0.0000156	
	Flow_Table_Main_Init_Flags	571	FLAG-CLEAR	0.0000177	
	Flow_Table_Main_Init_Flags	572	FLAG-CLEAR	0.0000174	
	Flow_Table_Main_Init_Flags	573	FLAG-CLEAR	0.0000168	
	Flow_Table_Main_Init_Flags	574	FLAG-CLEAR	0.0000158	
	Flow_Table_Main_Init_Flags	575	FLAG-CLEAR	0.0000184	
	Flow_Table_Main_Init_Flags	576	FLAG-CLEAR	0.0000193	
	Flow_Table_Main_Init_Flags	577	FLAG-CLEAR	0.0000199	
	Flow_Table_Main_Init_Flags	578	FLAG-CLEAR	0.0000174	
	Flow_Table_Main_Init_Flags	579	FLAG-CLEAR	0.0000183	
	Flow_Table_Main_Init_Flags	580	FLAG-CLEAR	0.0000193	
	Flow_Table_Main_Init_Flags	581	FLAG-CLEAR	0.0000186	
	Flow_Table_Main_Init_Flags	582	FLAG-CLEAR	0.0000202	
	Flow_Table_Main_Init_Flags	583	FLAG-CLEAR	0.0000155	
	Flow_Table_Main_Init_Flags	584	FLAG-CLEAR	0.0000224	
	Flow_Table_Main_Init_Flags	585	FLAG-CLEAR	0.0000184	
	Flow_Table_Main_Init_Flags	586	FLAG-CLEAR	0.0000162	
	Flow_Table_Main_Init_Flags	587	FLAG-CLEAR	0.0000205	
	Flow_Table_Main_Init_Flags	588	FLAG-CLEAR	0.0000159	
	Flow_Table_Main_Init_Flags	589	FLAG-CLEAR	0.0000153	
	Flow_Table_Main_Init_Flags	590	FLAG-CLEAR	0.0000156	
